trial_num,fixcross_time,fixation_HZ,fixation_bin,fixation_regarded,start_time,Fstart_HZ,Fstart_bin,Fstart_regarded,stop_time,Fstop_HZ,Fstop_bin,Fstop_regarded,RT,boundary_type,key,resp_value,leftright,accuracy,confidence,frameName,response_time,response_HZ,response_bin,response_regarded
53,2559.125518,76773.76554,76773,2559.1,2559.7474165,76792.42249499999,76792,2559.733333333333,2561.778972,76853.36916,76853,2561.766666666667,1.148442441534371,3,1,3,1,2.0,2.0,b'HB_25_ShortA.png',2562.9274144415344,76887.82243324604,76887,2562.9
54,2562.939457,76888.18371,76888,2562.9333333333334,2563.5617322499997,76906.8519675,76906,2563.5333333333333,2565.5927402499997,76967.78220749999,76967,2565.5666666666666,1.3919831509092546,1,1,3,1,2.0,2.0,b'NB_8_ShortA.png',2566.984723400909,77009.54170202727,77009,2566.9666666666667
55,2566.9983629999997,77009.95089,77009,2566.9666666666667,2567.6204395,77028.613185,77028,2567.6,2569.65166075,77089.54982249999,77089,2569.633333333333,2.2927376000761797,3,2,2,1,1.0,3.0,b'HB_24_ShortA.png',2571.944398350076,77158.33195050228,77158,2571.9333333333334
56,2571.9579145,77158.73743499999,77158,2571.9333333333334,2572.62027675,77178.6083025,77178,2572.6,2574.6515932499997,77239.5477975,77239,2574.633333333333,1.35120361112331,3,2,2,1,1.0,3.0,b'HB_53_ShortA.png',2576.002796861123,77280.08390583369,77280,2576.0
57,2576.01296375,77280.3889125,77280,2576.0,2576.57477775,77297.2433325,77297,2576.5666666666666,2578.606471,77358.19413,77358,2578.6,2.170299353163955,1,1,3,1,2.0,2.0,b'NB_22_ShortA.png',2580.776770353164,77423.30311059492,77423,2580.766666666667
58,2580.8011874999997,77424.03562499999,77424,2580.8,2581.3828065,77441.484195,77441,2581.366666666667,2583.41431575,77502.42947249999,77502,2583.4,1.8882117853954696,3,1,7,2,1.0,3.0,b'HB_18_ShortA.png',2585.3025275353953,77559.07582606186,77559,2585.3
59,2585.3229899999997,77559.68969999999,77559,2585.3,2585.905091,77577.15273,77577,2585.9,2587.9362174999997,77638.08652499999,77638,2587.9333333333334,1.409287816545202,1,1,3,1,2.0,2.0,b'NB_13_LongA.png',2589.345505316545,77680.36515949634,77680,2589.3333333333335
60,2589.3675605,77681.02681499999,77681,2589.366666666667,2589.98978,77699.69339999999,77699,2589.9666666666667,2592.0210935,77760.632805,77760,2592.0,2.4081925389600656,1,2,7,2,2.0,3.0,b'NB_19_LongA.png',2594.42928603896,77832.8785811688,77832,2594.4
61,2594.4471755,77833.415265,77833,2594.4333333333334,2595.0693539999997,77852.08062,77852,2595.0666666666666,2597.10067875,77913.0203625,77913,2597.1,0.5110718167779851,2,1,2,1,2.0,3.0,b'SB_60_ShortA.png',2597.611750566778,77928.35251700334,77928,2597.6
62,2597.63461375,77929.0384125,77929,2597.633333333333,2598.21656025,77946.49680749999,77946,2598.2,2600.24788175,78007.4364525,78007,2600.233333333333,1.7589845160205186,2,1,2,1,2.0,3.0,b'SB_59_LongA.png',2602.0068662660206,78060.20598798062,78060,2602.0
