trial_num,fixcross_time,fixation_HZ,fixation_bin,fixation_regarded,start_time,Fstart_HZ,Fstart_bin,Fstart_regarded,stop_time,Fstop_HZ,Fstop_bin,Fstop_regarded,RT,boundary_type,stimuli_type,resp_value,old_new,accuracy,confidence,frameName,response_time,response_HZ,response_bin,response_regarded
78,1728.6386054999998,51859.15816499999,51859,1728.6333333333334,1729.17181425,51875.1544275,51875,1729.1666666666667,1730.7052019999999,51921.156059999994,51921,1730.7,1.5206207477313,3,0,6,1,2,2,b'HB_4_frameA_foil.png',1732.2258227477312,51966.77468243193,51966,1732.2
79,1732.2445397499998,51967.33619249999,51967,1732.2333333333333,1732.76102675,51982.8308025,51982,1732.7333333333333,1734.2957757499998,52028.87327249999,52028,1734.2666666666667,1.3785608261532616,3,0,5,1,2,1,b'HB_6_frameB_foil.png',1735.674336576153,52070.23009728459,52070,1735.6666666666667
80,1735.681341,52070.44023,52070,1735.6666666666667,1736.1478957499999,52084.436872499995,52084,1736.1333333333334,1737.6813224999999,52130.439674999994,52130,1737.6666666666667,1.5518054199346807,1,1,7,1,1,3,b'NB_8_frameA.png',1739.2331279199345,52176.993837598035,52176,1739.2
81,1739.24384075,52177.315222499994,52177,1739.2333333333333,1739.710408,52191.31224,52191,1739.7,1741.2448445,52237.345335,52237,1741.2333333333333,1.252486369223334,2,1,2,2,2,3,b'SB_1_frameA.png',1742.4973308692233,52274.9199260767,52274,1742.4666666666667
82,1742.5077695,52275.233085,52275,1742.5,1742.99100325,52289.730097499996,52289,1742.9666666666667,1744.5243302499998,52335.7299075,52335,1744.5,1.4244862937775906,1,1,2,2,2,3,b'NB_4_frameA.png',1745.9488165437774,52378.464496313325,52378,1745.9333333333334
83,1745.96655575,52378.9966725,52378,1745.9333333333334,1746.4997839999999,52394.993519999996,52394,1746.4666666666667,1748.03420325,52441.0260975,52441,1748.0333333333333,1.3841128602798562,1,1,6,1,1,2,b'NB_24_frameA.png',1749.4183161102799,52482.549483308394,52482,1749.4
84,1749.42542175,52482.7626525,52482,1749.4,1749.94197775,52498.2593325,52498,1749.9333333333334,1751.4763695,52544.291085,52544,1751.4666666666667,1.4856200728972908,1,0,6,1,2,2,b'NB_19_frameA_foil.png',1752.9619895728972,52588.859687186916,52588,1752.9333333333334
85,1752.97554975,52589.2664925,52589,1752.9666666666667,1753.4587944999998,52603.763835,52603,1753.4333333333334,1754.99279725,52649.7839175,52649,1754.9666666666667,1.4497146436478943,1,0,7,1,2,3,b'NB_29_frameA_foil.png',1756.4425118936479,52693.275356809434,52693,1756.4333333333334
86,1756.44945225,52693.4835675,52693,1756.4333333333334,1756.9660167499999,52708.980502499995,52708,1756.9333333333334,1758.5003915,52755.011744999996,52755,1758.5,1.213178212288767,2,0,6,1,2,2,b'SB_5_frameB_foil.png',1759.7135697122887,52791.40709136866,52791,1759.7
87,1759.71848775,52791.554632499996,52791,1759.7,1760.2517042499999,52807.551127499995,52807,1760.2333333333333,1761.7850482499998,52853.551447499995,52853,1761.7666666666667,1.3763716020912398,2,1,6,1,1,2,b'SB_2_frameA.png',1763.161419852091,52894.84259556273,52894,1763.1333333333334
